id,id_client,id_product,qtd,total,sale_date,product_id,start_date,usd_price,product_name,data_cambio,cotacaoVenda,custo_unit_brl,custo_total_brl,resultado,prejuizo,teve_prejuizo
5795,12,51,2,128318.0,2023-03-10,51,2022-08-04,12243.38,Motor Diesel Tohatsu Evo Zenith 16HP,2023-03-10,5.1822,63447.643835999996,126895.28767199999,1422.7123280000087,0.0,False
7461,34,102,5,3952.0,2023-03-10,102,2020-01-15,199.93,Cabo de Nylon Bruce Nexus,2023-03-10,5.1822,1036.077246,5180.38623,-1228.38623,1228.38623,True
6806,38,126,10,25432.45,2023-03-10,126,2020-10-28,467.05,Corrente Danforth Hydro,2023-03-10,5.1822,2420.34651,24203.465099999998,1228.984900000003,0.0,False
5544,18,133,4,7192.45,2023-03-10,133,2022-07-06,348.47,Âncora Bruce Core Pulse,2023-03-10,5.1822,1805.8412340000002,7223.364936000001,-30.914936000001035,30.914936000001035,True
7305,46,93,1,100477.0,2023-03-10,93,2022-08-18,19409.47,Motor Elétrico Yamaha Flow 204HP,2023-03-10,5.1822,100583.755434,100583.755434,-106.75543400000606,106.75543400000606,True
510,48,6,12,141843.0,2023-03-10,6,2021-12-01,2104.66,Transponder AIS Vector,2023-03-10,5.1822,10906.769052,130881.228624,10961.771376000004,0.0,False
8648,36,74,8,657844.6,2023-03-10,74,2018-12-19,22250.99,Motor de Popa Honda Torque 228HP,2023-03-10,5.1822,115309.08037800001,922472.6430240001,-264628.04302400013,264628.04302400013,True
921,1,55,1,109987.0,2023-03-10,55,2022-04-14,23326.09,Motor Diesel Volvo Flow Oceanic 259HP,2023-03-10,5.1822,120880.463598,120880.463598,-10893.463598000002,10893.463598000002,True
1333,29,94,12,464559.5,2023-03-11,94,2022-01-07,7181.14,Motor de Popa Volvo Magnum 276HP,2023-03-10,5.1822,37214.103708,446569.244496,17990.255504,0.0,False
8257,23,55,1,104487.65,2023-03-11,55,2022-04-14,23326.09,Motor Diesel Volvo Flow Oceanic 259HP,2023-03-10,5.1822,120880.463598,120880.463598,-16392.813598000008,16392.813598000008,True
4262,18,31,15,118034.65,2023-03-11,31,2016-06-10,2418.07,Transponder Furuno Pulse Axis,2023-03-10,5.1822,12530.922354,187963.83531,-69929.18531,69929.18531,True
3400,44,20,1,30833.0,2023-03-11,20,2021-10-04,5689.04,Radar AIS Marlin,2023-03-10,5.1822,29481.743088,29481.743088,1351.2569120000007,0.0,False
2363,27,61,4,112075.0,2023-03-11,61,2023-01-23,5396.92,Motor Diesel Honda Prime 84HP,2023-03-10,5.1822,27967.918824,111871.675296,203.32470399999875,0.0,False
9531,22,65,1,24280.1,2023-03-11,65,2022-06-13,5008.66,Motor de Popa Torqeedo Nautic Swift 223HP,2023-03-10,5.1822,25955.877851999998,25955.877851999998,-1675.7778519999993,1675.7778519999993,True
5937,39,148,1,4786.0,2023-03-11,148,2023-02-28,919.03,Âncora Delta Force Barracuda Mako,2023-03-10,5.1822,4762.597266,4762.597266,23.402734000000237,0.0,False
9606,4,100,12,1192442.85,2023-03-11,100,2021-05-13,19807.28,Motor Elétrico Honda Vector Abyss 220HP,2023-03-10,5.1822,102645.28641599999,1231743.4369919999,-39300.586991999764,39300.586991999764,True
8129,29,1,1,33123.0,2023-03-11,1,2023-02-28,6360.91,Transponder AIS Maré Magnum,2023-03-10,5.1822,32963.507802,32963.507802,159.49219799999992,0.0,False
8888,33,20,6,175750.95,2023-03-11,20,2021-10-04,5689.04,Radar AIS Marlin,2023-03-10,5.1822,29481.743088,176890.458528,-1139.5085279999766,1139.5085279999766,True
3727,1,145,12,52198.0,2023-03-11,145,2022-10-13,820.56,Boia de Arqueamento Delta Nexus,2023-03-10,5.1822,4252.3060319999995,51027.67238399999,1170.3276160000096,0.0,False
6294,25,30,11,336990.65,2023-03-11,30,2020-05-19,5636.75,Transponder AIS Boost,2023-03-10,5.1822,29210.76585,321318.42435,15672.225650000037,0.0,False
7494,27,105,5,1548.0,2023-03-11,105,2022-06-24,59.15,Cabo de Nylon Danforth Prime,2023-03-10,5.1822,306.52713,1532.63565,15.364350000000059,0.0,False
2045,2,63,4,531839.45,2023-03-11,63,2021-07-29,27618.14,Motor Elétrico Torqeedo Ion Orca Vox 186HP,2023-03-10,5.1822,143122.72510799998,572490.9004319999,-40651.45043199998,40651.45043199998,True
7030,21,51,2,121902.1,2023-03-11,51,2022-08-04,12243.38,Motor Diesel Tohatsu Evo Zenith 16HP,2023-03-10,5.1822,63447.643835999996,126895.28767199999,-4993.1876719999855,4993.1876719999855,True
1271,24,38,1,25137.95,2023-03-11,38,2022-10-21,5097.21,Rádio AIS Force,2023-03-10,5.1822,26414.761662,26414.761662,-1276.811662,1276.811662,True
7320,1,119,8,24744.65,2023-03-11,119,2022-12-08,625.1,Âncora Bruce Aqua,2023-03-10,5.1822,3239.39322,25915.14576,-1170.495759999998,1170.495759999998,True
177,17,69,4,181060.0,2023-03-11,69,2020-04-03,8542.02,Motor de Popa Torqeedo Ultra Impulse 292HP,2023-03-10,5.1822,44266.456044,177065.824176,3994.1758240000054,0.0,False
9995,30,139,6,8549.0,2023-03-11,139,2020-10-30,246.89,Boia de Arqueamento Danforth Torque,2023-03-10,5.1822,1279.433358,7676.6001479999995,872.3998520000005,0.0,False
4822,26,50,14,149970.8,2023-03-11,50,2020-12-23,2179.61,Piloto Automático Simrad Poseidon Magnum,2023-03-10,5.1822,11295.174942,158132.449188,-8161.64918800001,8161.64918800001,True
1769,11,32,15,178160.15,2023-03-12,32,2022-05-25,2585.66,Sonda AIS Impulse Oceanic Zenith,2023-03-10,5.1822,13399.407251999999,200991.10877999998,-22830.958779999986,22830.958779999986,True
6497,11,137,5,16927.0,2023-03-12,137,2020-06-26,619.79,Âncora Danforth Impulse,2023-03-10,5.1822,3211.8757379999997,16059.378689999998,867.6213100000023,0.0,False
3692,14,138,3,12549.0,2023-03-12,138,2022-02-22,826.61,Boia de Arqueamento Delta Peak Boost Thrust,2023-03-10,5.1822,4283.658342,12850.975026,-301.97502600000007,301.97502600000007,True
5361,37,130,13,51179.35,2023-03-12,130,2021-03-22,749.89,Boia de Arqueamento Delta Zen Boost Vortex,2023-03-10,5.1822,3886.079958,50519.039454,660.3105460000006,0.0,False
3976,5,140,14,43884.0,2023-03-12,140,2021-02-03,586.81,Boia de Arqueamento Bruce Dash Titan Pulse,2023-03-10,5.1822,3040.9667819999995,42573.53494799999,1310.4650520000068,0.0,False
9273,40,56,10,408393.6,2023-03-12,56,2022-12-19,8087.59,Motor Elétrico Torqeedo Velocity Swift 74HP,2023-03-10,5.1822,41911.508898,419115.08898,-10721.488980000024,10721.488980000024,True
6351,9,126,3,8031.0,2023-03-12,126,2020-10-28,467.05,Corrente Danforth Hydro,2023-03-10,5.1822,2420.34651,7261.03953,769.96047,0.0,False
3529,38,148,4,18184.9,2023-03-12,148,2023-02-28,919.03,Âncora Delta Force Barracuda Mako,2023-03-10,5.1822,4762.597266,19050.389064,-865.4890639999976,865.4890639999976,True
2057,30,6,4,44916.95,2023-03-12,6,2021-12-01,2104.66,Transponder AIS Vector,2023-03-10,5.1822,10906.769052,43627.076208,1289.8737919999985,0.0,False
2628,10,109,10,6227.0,2023-03-12,109,2018-05-16,169.23,Cabo de Nylon Danforth Evo Aqua Mako,2023-03-10,5.1822,876.983706,8769.83706,-2542.83706,2542.83706,True
1984,11,138,5,20915.0,2023-03-12,138,2022-02-22,826.61,Boia de Arqueamento Delta Peak Boost Thrust,2023-03-10,5.1822,4283.658342,21418.291709999998,-503.2917099999977,503.2917099999977,True
1996,40,115,8,6645.0,2023-03-13,115,2023-01-24,160.69,Cabo de Nylon Delta Force Magnum Leviathan,2023-03-13,5.24,842.0156000000001,6736.1248000000005,-91.1248000000005,91.1248000000005,True
7633,48,122,1,1322.0,2023-03-13,122,2022-09-14,255.46,Corrente Danforth Zenith Oceanic Torque,2023-03-13,5.24,1338.6104,1338.6104,-16.610400000000027,16.610400000000027,True
7482,7,6,10,112291.9,2023-03-13,6,2021-12-01,2104.66,Transponder AIS Vector,2023-03-13,5.24,11028.4184,110284.18400000001,2007.7159999999858,0.0,False
7354,30,22,8,315623.0,2023-03-13,22,2022-08-22,7630.67,Transponder Furuno Force Ion,2023-03-13,5.24,39984.7108,319877.6864,-4254.686400000006,4254.686400000006,True
3985,14,146,2,942.4,2023-03-13,146,2022-05-04,99.02,Corrente Delta Vox Ion,2023-03-13,5.24,518.8648,1037.7296,-95.32959999999991,95.32959999999991,True
9511,49,132,13,20319.0,2023-03-13,132,2020-08-20,276.61,Corrente Bruce Nautic Evo,2023-03-13,5.24,1449.4364,18842.6732,1476.326799999999,0.0,False
1887,18,101,7,3244.0,2023-03-13,101,2022-10-18,87.95,Cabo de Nylon Delta Vortex,2023-03-13,5.24,460.85800000000006,3226.0060000000003,17.993999999999687,0.0,False
4287,34,50,2,22552.0,2023-03-13,50,2020-12-23,2179.61,Piloto Automático Simrad Poseidon Magnum,2023-03-13,5.24,11421.156400000002,22842.312800000003,-290.31280000000334,290.31280000000334,True
3037,25,82,12,619608.0,2023-03-13,82,2020-09-11,9770.29,Motor Elétrico Volvo Nautic Vox 118HP,2023-03-13,5.24,51196.31960000001,614355.8352000001,5252.164799999911,0.0,False
1657,48,128,4,18603.0,2023-03-13,128,2022-07-22,853.09,Boia de Arqueamento Bruce Marlin Hydra,2023-03-13,5.24,4470.1916,17880.7664,722.2335999999996,0.0,False
6614,17,63,6,839746.0,2023-03-13,63,2021-07-29,27618.14,Motor Elétrico Torqeedo Ion Orca Vox 186HP,2023-03-13,5.24,144719.0536,868314.3216000001,-28568.32160000014,28568.32160000014,True
2463,26,131,11,10599.0,2023-03-13,131,2022-08-19,185.47,Boia de Arqueamento Danforth Core Vortex,2023-03-13,5.24,971.8628,10690.4908,-91.49079999999958,91.49079999999958,True
5673,23,112,9,18647.55,2023-03-13,112,2021-11-16,398.23,Corrente Danforth Tidal,2023-03-13,5.24,2086.7252000000003,18780.526800000003,-132.976800000004,132.976800000004,True
7108,7,148,9,43070.0,2023-03-13,148,2023-02-28,919.03,Âncora Delta Force Barracuda Mako,2023-03-13,5.24,4815.7172,43341.4548,-271.4547999999995,271.4547999999995,True
3044,43,145,10,43499.0,2023-03-14,145,2022-10-13,820.56,Boia de Arqueamento Delta Nexus,2023-03-14,5.2362,4296.616272,42966.16272,532.8372799999997,0.0,False
9042,19,31,7,57982.0,2023-03-14,31,2016-06-10,2418.07,Transponder Furuno Pulse Axis,2023-03-14,5.2362,12661.498134000001,88630.48693800002,-30648.486938000016,30648.486938000016,True
293,23,23,13,138055.9,2023-03-14,23,2022-10-13,2108.74,Piloto Automático Furuno Torque Peak,2023-03-14,5.2362,11041.784388,143543.197044,-5487.297044000006,5487.297044000006,True
3111,16,2,11,153980.0,2023-03-14,2,2022-07-06,2577.22,Transponder Furuno Marlin,2023-03-14,5.2362,13494.839364,148443.23300399998,5536.76699600002,0.0,False
5912,42,136,15,28121.9,2023-03-14,136,2018-11-01,533.84,Cabo de Nylon Bruce Flux Hydro,2023-03-14,5.2362,2795.293008,41929.39512,-13807.49512,13807.49512,True
6891,23,139,14,19948.0,2023-03-14,139,2020-10-30,246.89,Boia de Arqueamento Danforth Torque,2023-03-14,5.2362,1292.765418,18098.715852,1849.2841479999988,0.0,False
2538,20,76,2,296396.0,2023-03-14,76,2022-07-04,27945.06,Motor Diesel Honda Aero 205HP,2023-03-14,5.2362,146325.923172,292651.846344,3744.1536559999804,0.0,False
9970,47,116,1,2576.0,2023-03-14,116,2022-03-16,502.24,Cabo de Nylon Delta Velocity Oceanic Abyss,2023-03-14,5.2362,2629.829088,2629.829088,-53.829087999999956,53.829087999999956,True
4614,5,52,10,137041.0,2023-03-14,52,2023-01-11,2634.69,Motor Diesel Honda Zen Tidal Mako 26HP,2023-03-14,5.2362,13795.763778,137957.63778,-916.63777999999,916.63777999999,True
7525,25,57,9,1015659.25,2023-03-14,57,2022-12-16,22497.79,Motor de Popa Honda Vector Kinetic 174HP,2023-03-14,5.2362,117802.92799800001,1060226.351982,-44567.10198200005,44567.10198200005,True
8904,36,37,3,17292.85,2023-03-14,37,2023-03-09,1181.71,GPS Lowrance Evo Storm Drift,2023-03-14,5.2362,6187.669902000001,18563.009706,-1270.1597060000022,1270.1597060000022,True
2067,49,58,1,108825.0,2023-03-14,58,2022-07-13,20157.55,Motor de Popa Tohatsu Ion Core Nautic 53HP,2023-03-14,5.2362,105548.96331,105548.96331,3276.0366899999935,0.0,False
1830,46,51,4,256636.0,2023-03-14,51,2022-08-04,12243.38,Motor Diesel Tohatsu Evo Zenith 16HP,2023-03-14,5.2362,64108.786356,256435.145424,200.85457600001246,0.0,False
2753,33,78,5,578367.6,2023-03-14,78,2022-10-14,23053.04,Motor Elétrico Honda Mako Axis 131HP,2023-03-14,5.2362,120710.32804800001,603551.6402400001,-25184.04024000012,25184.04024000012,True
2269,1,59,4,331231.75,2023-03-14,59,2021-08-10,16694.98,Motor Diesel Yanmar Hydro Magnum Boost 267HP,2023-03-14,5.2362,87418.254276,349673.017104,-18441.267104000028,18441.267104000028,True
385,25,3,13,111448.3,2023-03-14,3,2022-06-21,1753.77,Radar Furuno Pulse Leviathan,2023-03-14,5.2362,9183.090474,119380.176162,-7931.8761620000005,7931.8761620000005,True
968,22,27,2,33023.0,2023-03-14,27,2022-07-12,3051.23,GPS Garmin Vortex Maré Drift,2023-03-14,5.2362,15976.850526,31953.701052,1069.2989479999997,0.0,False
4968,49,80,14,1809134.0,2023-03-15,80,2022-10-28,24177.04,Motor de Popa Volvo Maré 69HP,2023-03-15,5.2981,128092.375624,1793293.258736,15840.74126400007,0.0,False
793,17,6,3,35461.0,2023-03-15,6,2021-12-01,2104.66,Transponder AIS Vector,2023-03-15,5.2981,11150.699145999999,33452.097438,2008.902562000003,0.0,False
676,11,4,5,16909.0,2023-03-15,4,2022-09-21,654.31,Rádio AIS Hydro Tidal Zen,2023-03-15,5.2981,3466.5998109999996,17332.999054999997,-423.9990549999966,423.9990549999966,True
4645,31,16,11,330066.0,2023-03-15,16,2023-01-02,5615.94,Sonda Garmin Axis,2023-03-15,5.2981,29753.811713999996,327291.92885399994,2774.0711460000603,0.0,False
9126,11,54,4,461832.05,2023-03-15,54,2021-08-06,23191.9,Motor de Popa Yamaha Evo Dash 155HP,2023-03-15,5.2981,122873.00539,491492.02156,-29659.971560000035,29659.971560000035,True
7806,38,141,9,40884.2,2023-03-15,141,2022-03-17,942.08,Boia de Arqueamento Bruce Nexus Abyss,2023-03-15,5.2981,4991.234048,44921.106432,-4036.9064320000034,4036.9064320000034,True
8526,39,74,9,779027.0,2023-03-15,74,2018-12-19,22250.99,Motor de Popa Honda Torque 228HP,2023-03-15,5.2981,117887.970119,1060991.731071,-281964.731071,281964.731071,True
2263,49,61,9,239559.6,2023-03-15,61,2023-01-23,5396.92,Motor Diesel Honda Prime 84HP,2023-03-15,5.2981,28593.421852,257340.796668,-17781.19666799999,17781.19666799999,True
2448,36,59,6,496847.15,2023-03-15,59,2021-08-10,16694.98,Motor Diesel Yanmar Hydro Magnum Boost 267HP,2023-03-15,5.2981,88451.67353799999,530710.041228,-33862.891227999935,33862.891227999935,True
8831,42,63,6,839746.0,2023-03-16,63,2021-07-29,27618.14,Motor Elétrico Torqeedo Ion Orca Vox 186HP,2023-03-16,5.2892,146077.866088,876467.1965280001,-36721.19652800006,36721.19652800006,True
3343,12,103,11,18696.95,2023-03-16,103,2022-09-19,341.7,Âncora Delta Swift,2023-03-16,5.2892,1807.31964,19880.51604,-1183.5660399999979,1183.5660399999979,True
3292,33,132,3,4689.0,2023-03-16,132,2020-08-20,276.61,Corrente Bruce Nautic Evo,2023-03-16,5.2892,1463.0456120000001,4389.136836000001,299.8631639999994,0.0,False
8079,46,137,10,32162.25,2023-03-16,137,2020-06-26,619.79,Âncora Danforth Impulse,2023-03-16,5.2892,3278.193268,32781.93268,-619.6826799999981,619.6826799999981,True
6914,16,107,8,11501.65,2023-03-16,107,2022-08-09,295.48,Boia de Arqueamento Bruce Tidal Marlin,2023-03-16,5.2892,1562.852816,12502.822528,-1001.172528000001,1001.172528000001,True
3842,31,17,5,70194.0,2023-03-16,17,2022-12-26,2706.74,Rádio AIS Oceanic Pulse,2023-03-16,5.2892,14316.489207999999,71582.44604,-1388.4460399999953,1388.4460399999953,True
599,10,122,9,11902.0,2023-03-16,122,2022-09-14,255.46,Corrente Danforth Zenith Oceanic Torque,2023-03-16,5.2892,1351.179032,12160.611288,-258.61128800000006,258.61128800000006,True
3438,23,105,4,1176.1,2023-03-16,105,2022-06-24,59.15,Cabo de Nylon Danforth Prime,2023-03-16,5.2892,312.85618,1251.42472,-75.32472000000007,75.32472000000007,True
2225,23,142,10,8264.0,2023-03-16,142,2022-11-09,160.09,Âncora Danforth Vector Evo,2023-03-16,5.2892,846.7480280000001,8467.480280000002,-203.48028000000158,203.48028000000158,True
2673,15,139,7,9475.3,2023-03-16,139,2020-10-30,246.89,Boia de Arqueamento Danforth Torque,2023-03-16,5.2892,1305.850588,9140.954116,334.3458839999985,0.0,False
8207,40,137,9,30469.0,2023-03-16,137,2020-06-26,619.79,Âncora Danforth Impulse,2023-03-16,5.2892,3278.193268,29503.739412,965.260588000001,0.0,False
3217,18,134,15,67225.8,2023-03-16,134,2022-12-05,899.33,Âncora Delta Storm Vox,2023-03-16,5.2892,4756.736236000001,71351.04354000001,-4125.24354000001,4125.24354000001,True
947,48,24,15,331058.85,2023-03-16,24,2021-04-06,4129.65,GPS AIS Orca Marlin Velocity,2023-03-16,5.2892,21842.54478,327638.1717,3420.6782999999705,0.0,False
7541,49,89,12,896930.15,2023-03-16,89,2022-11-11,14832.32,Motor Elétrico Yamaha Orca Storm Zenith 11HP,2023-03-16,5.2892,78451.106944,941413.283328,-44483.13332799997,44483.13332799997,True
5408,49,67,12,977995.55,2023-03-16,67,2022-06-17,16720.73,Motor de Popa Yamaha Mako 108HP,2023-03-16,5.2892,88439.285116,1061271.421392,-83275.871392,83275.871392,True
4906,27,24,7,154493.75,2023-03-16,24,2021-04-06,4129.65,GPS AIS Orca Marlin Velocity,2023-03-16,5.2892,21842.54478,152897.81346,1595.9365399999951,0.0,False
5839,24,135,11,17185.5,2023-03-16,135,2023-03-09,320.27,Cabo de Nylon Danforth Titan Poseidon,2023-03-16,5.2892,1693.972084,18633.692924,-1448.192923999999,1448.192923999999,True
2866,45,13,12,88316.75,2023-03-17,13,2021-10-22,1356.5,Radar Simrad Boost,2023-03-17,5.2679,7145.90635,85750.8762,2565.873800000001,0.0,False
5366,37,80,3,368288.4,2023-03-17,80,2022-10-28,24177.04,Motor de Popa Volvo Maré 69HP,2023-03-17,5.2679,127362.22901600001,382086.68704800005,-13798.287048000027,13798.287048000027,True
6872,5,136,10,18748.25,2023-03-17,136,2018-11-01,533.84,Cabo de Nylon Bruce Flux Hydro,2023-03-17,5.2679,2812.215736,28122.15736,-9373.907360000001,9373.907360000001,True
7054,13,20,8,234334.6,2023-03-17,20,2021-10-04,5689.04,Radar AIS Marlin,2023-03-17,5.2679,29969.293816,239754.350528,-5419.750528000004,5419.750528000004,True
1361,11,28,15,203184.1,2023-03-17,28,2023-03-14,2723.39,Piloto Automático AIS Core,2023-03-17,5.2679,14346.546181,215198.19271499998,-12014.092714999977,12014.092714999977,True
2374,11,122,5,6612.0,2023-03-17,122,2022-09-14,255.46,Corrente Danforth Zenith Oceanic Torque,2023-03-17,5.2679,1345.737734,6728.6886700000005,-116.68867000000046,116.68867000000046,True
4202,25,20,12,370001.0,2023-03-17,20,2021-10-04,5689.04,Radar AIS Marlin,2023-03-17,5.2679,29969.293816,359631.525792,10369.474208,0.0,False
8642,15,28,15,213878.0,2023-03-17,28,2023-03-14,2723.39,Piloto Automático AIS Core,2023-03-17,5.2679,14346.546181,215198.19271499998,-1320.1927149999829,1320.1927149999829,True
5456,31,69,8,344014.0,2023-03-17,69,2020-04-03,8542.02,Motor de Popa Torqeedo Ultra Impulse 292HP,2023-03-17,5.2679,44998.507158,359988.057264,-15974.057264000003,15974.057264000003,True
9655,1,72,10,946813.7,2023-03-18,72,2018-03-09,30675.48,Motor de Popa Volvo Hydro Dash 256HP,2023-03-17,5.2679,161595.361092,1615953.6109200001,-669139.9109200002,669139.9109200002,True
340,24,130,4,16576.0,2023-03-18,130,2021-03-22,749.89,Boia de Arqueamento Delta Zen Boost Vortex,2023-03-17,5.2679,3950.345531,15801.382124,774.6178760000003,0.0,False
1624,43,65,7,178904.0,2023-03-18,65,2022-06-13,5008.66,Motor de Popa Torqeedo Nautic Swift 223HP,2023-03-17,5.2679,26385.120014,184695.84009800002,-5791.840098000015,5791.840098000015,True
9320,43,47,1,6123.0,2023-03-18,47,2019-11-07,1496.29,Rádio Simrad Tidal Aqua,2023-03-17,5.2679,7882.3060909999995,7882.3060909999995,-1759.3060909999995,1759.3060909999995,True
7033,26,146,15,7068.0,2023-03-18,146,2022-05-04,99.02,Corrente Delta Vox Ion,2023-03-17,5.2679,521.6274579999999,7824.411869999999,-756.411869999999,756.411869999999,True
392,47,120,1,3124.0,2023-03-18,120,2022-10-26,586.85,Boia de Arqueamento Danforth Flux Tidal,2023-03-17,5.2679,3091.467115,3091.467115,32.53288500000008,0.0,False
8314,16,48,11,153995.0,2023-03-18,48,2020-12-31,2836.04,GPS Furuno Magnum Drift,2023-03-17,5.2679,14939.975116,164339.726276,-10344.726276000001,10344.726276000001,True
2076,39,34,10,46716.25,2023-03-18,34,2022-08-09,960.12,Transponder AIS Helix Torque,2023-03-17,5.2679,5057.816148,50578.161479999995,-3861.911479999995,3861.911479999995,True
8583,40,150,7,11520.0,2023-03-18,150,2022-08-09,321.31,Cabo de Nylon Danforth Magnum Vox,2023-03-17,5.2679,1692.628949,11848.402643,-328.40264299999944,328.40264299999944,True
647,18,128,9,39763.2,2023-03-19,128,2022-07-22,853.09,Boia de Arqueamento Bruce Marlin Hydra,2023-03-17,5.2679,4493.992811,40445.935299000004,-682.7352990000072,682.7352990000072,True
4442,23,109,7,4141.05,2023-03-19,109,2018-05-16,169.23,Cabo de Nylon Danforth Evo Aqua Mako,2023-03-17,5.2679,891.486717,6240.407019,-2099.357019,2099.357019,True
1651,47,67,12,1029469.0,2023-03-19,67,2022-06-17,16720.73,Motor de Popa Yamaha Mako 108HP,2023-03-17,5.2679,88083.133567,1056997.602804,-27528.602804000024,27528.602804000024,True
1219,2,149,9,9949.35,2023-03-19,149,2023-02-14,225.94,Cabo de Nylon Bruce Core,2023-03-17,5.2679,1190.229326,10712.063934,-762.7139339999994,762.7139339999994,True
8882,20,25,14,161281.5,2023-03-19,25,2022-03-04,2389.36,Rádio Lowrance Nitro Thrust Barracuda,2023-03-17,5.2679,12586.909544,176216.733616,-14935.233616000012,14935.233616000012,True
5486,24,6,7,82741.0,2023-03-19,6,2021-12-01,2104.66,Transponder AIS Vector,2023-03-17,5.2679,11087.138414,77609.96889799999,5131.031102000008,0.0,False
2135,14,115,10,7890.7,2023-03-19,115,2023-01-24,160.69,Cabo de Nylon Delta Force Magnum Leviathan,2023-03-17,5.2679,846.498851,8464.98851,-574.2885099999994,574.2885099999994,True
7797,41,36,12,271217.0,2023-03-19,36,2022-09-26,4221.25,Radar Lowrance Aqua Pulse,2023-03-17,5.2679,22237.122875,266845.4745,4371.525499999989,0.0,False
116,7,130,3,11810.4,2023-03-19,130,2021-03-22,749.89,Boia de Arqueamento Delta Zen Boost Vortex,2023-03-17,5.2679,3950.345531,11851.036593,-40.636593000001085,40.636593000001085,True
2498,17,47,4,23267.4,2023-03-19,47,2019-11-07,1496.29,Rádio Simrad Tidal Aqua,2023-03-17,5.2679,7882.3060909999995,31529.224363999998,-8261.824363999996,8261.824363999996,True
935,13,36,2,42942.85,2023-03-19,36,2022-09-26,4221.25,Radar Lowrance Aqua Pulse,2023-03-17,5.2679,22237.122875,44474.24575,-1531.3957500000033,1531.3957500000033,True
2391,1,142,4,3306.0,2023-03-19,142,2022-11-09,160.09,Âncora Danforth Vector Evo,2023-03-17,5.2679,843.338111,3373.352444,-67.3524440000001,67.3524440000001,True
1906,47,100,12,1255203.0,2023-03-19,100,2021-05-13,19807.28,Motor Elétrico Honda Vector Abyss 220HP,2023-03-17,5.2679,104342.770312,1252113.2437439999,3089.756256000139,0.0,False
4166,15,19,6,98594.0,2023-03-19,19,2021-08-30,3163.35,Sonda Lowrance Tidal Storm Vox,2023-03-17,5.2679,16664.211465,99985.26879,-1391.268790000002,1391.268790000002,True
1163,21,66,9,107487.75,2023-03-19,66,2021-01-05,2360.29,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,2023-03-17,5.2679,12433.771691,111903.945219,-4416.195219000001,4416.195219000001,True
6638,21,77,2,89409.0,2023-03-19,77,2023-02-02,8959.75,Motor Diesel Tohatsu Vector 197HP,2023-03-17,5.2679,47199.067025,94398.13405,-4989.134049999993,4989.134049999993,True
7523,28,63,6,839746.0,2023-03-19,63,2021-07-29,27618.14,Motor Elétrico Torqeedo Ion Orca Vox 186HP,2023-03-17,5.2679,145489.599706,872937.598236,-33191.59823600005,33191.59823600005,True
4401,3,67,13,1115258.0,2023-03-20,67,2022-06-17,16720.73,Motor de Popa Yamaha Mako 108HP,2023-03-20,5.2467,87728.65409099999,1140472.5031829998,-25214.50318299979,25214.50318299979,True
9646,5,121,7,24567.0,2023-03-20,121,2021-08-31,718.35,Âncora Danforth Oceanic Helix Flux,2023-03-20,5.2467,3768.966945,26382.768615,-1815.7686150000009,1815.7686150000009,True
1876,27,107,3,4540.0,2023-03-20,107,2022-08-09,295.48,Boia de Arqueamento Bruce Tidal Marlin,2023-03-20,5.2467,1550.294916,4650.884748,-110.8847480000004,110.8847480000004,True
5784,4,128,1,4418.45,2023-03-20,128,2022-07-22,853.09,Boia de Arqueamento Bruce Marlin Hydra,2023-03-20,5.2467,4475.907303,4475.907303,-57.45730300000014,57.45730300000014,True
7173,46,17,2,28078.0,2023-03-20,17,2022-12-26,2706.74,Rádio AIS Oceanic Pulse,2023-03-20,5.2467,14201.452757999998,28402.905515999995,-324.90551599999526,324.90551599999526,True
8332,12,109,6,3549.2,2023-03-20,109,2018-05-16,169.23,Cabo de Nylon Danforth Evo Aqua Mako,2023-03-20,5.2467,887.8990409999999,5327.394246,-1778.194246,1778.194246,True
3196,35,20,3,92500.0,2023-03-20,20,2021-10-04,5689.04,Radar AIS Marlin,2023-03-20,5.2467,29848.686167999997,89546.05850399999,2953.941496000014,0.0,False
3684,44,24,7,154493.75,2023-03-20,24,2021-04-06,4129.65,GPS AIS Orca Marlin Velocity,2023-03-20,5.2467,21667.034654999996,151669.24258499997,2824.507415000029,0.0,False
3126,16,13,1,7359.65,2023-03-20,13,2021-10-22,1356.5,Radar Simrad Boost,2023-03-20,5.2467,7117.14855,7117.14855,242.50144999999975,0.0,False
9602,49,26,1,17283.0,2023-03-20,26,2022-03-14,3412.88,Piloto Automático Furuno Core Boost Flux,2023-03-20,5.2467,17906.357496,17906.357496,-623.3574960000005,623.3574960000005,True
4154,24,58,13,1414720.0,2023-03-20,58,2022-07-13,20157.55,Motor de Popa Tohatsu Ion Core Nautic 53HP,2023-03-20,5.2467,105760.61758499999,1374888.0286049999,39831.97139500012,0.0,False
28,41,60,12,1239762.35,2023-03-20,60,2021-04-15,19341.09,Motor de Popa Honda Velocity Drift 258HP,2023-03-20,5.2467,101476.896903,1217722.762836,22039.587164000142,0.0,False
31,41,91,13,1665842.1,2023-03-20,91,2022-03-16,26303.31,Motor Elétrico Tohatsu Zenith Oceanic 113HP,2023-03-20,5.2467,138005.576577,1794072.495501,-128230.39550099988,128230.39550099988,True
